UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
10661,M22470,M,300.5,311.3,1507,53.78002081081006,105,0,0,0,0,0,0
10662,L54542,L,299.5,310.0,1594,41.22765309438343,122,0,0,0,0,0,0
10663,L49155,L,298.0,307.7,1422,54.02924455726342,194,0,0,0,0,0,0
10664,L54000,L,300.8,310.6,1551,43.153556397735805,199,0,0,0,0,0,0
10665,L52669,L,302.6,312.1,1499,35.0444785736614,277,0,0,0,0,0,1
10666,M20475,M,303.0,312.2,1257,81.09789635671724,201,1,0,0,1,0,0
10667,L54977,L,300.0,311.4,1476,43.26007060073723,159,0,0,0,0,0,0
10668,H34780,H,303.1,312.6,1404,46.29097684511757,229,0,0,0,0,0,0
10669,M22472,M,300.5,311.4,1743,29.31957143076415,91,0,0,0,0,0,0
10670,M18107,M,301.0,309.8,1594,35.242896055047545,218,0,0,0,0,0,0
10671,L57098,L,298.4,308.8,1352,67.18250443038964,83,0,0,0,0,0,0
10672,L56013,L,297.4,308.8,1529,44.42904547377631,222,0,0,0,0,0,0
10673,L54560,L,299.6,310.2,1743,28.024561596291232,173,0,0,0,0,0,0
10674,M24004,M,297.5,308.5,1447,47.86608650311654,173,0,0,0,0,0,0
10675,L54043,L,301.1,311.3,1630,33.73787055210475,109,0,0,0,0,0,0
10676,L56357,L,297.9,309.1,1504,48.19075721341723,77,1,0,0,0,0,0
10677,M24027,M,297.6,308.7,1392,49.49461496724614,249,0,0,0,0,0,0
10678,L50054,L,300.6,309.5,1471,58.15601455661288,105,0,0,0,0,0,0
10679,L55145,L,301.1,312.3,1464,42.216444695552184,118,0,0,0,0,0,0
10680,H32698,H,301.2,309.9,1362,57.0753556263336,94,0,0,0,0,0,0
10681,L47365,L,298.2,308.2,1446,44.92205046545135,131,0,0,0,0,0,0
10682,L49103,L,298.0,307.7,1529,38.08273341240283,69,0,0,0,0,0,0
10683,L55173,L,301.1,312.3,1595,35.71336060220051,213,0,0,0,0,0,0
10684,L54921,L,300.5,312.0,1478,44.99653333513701,229,0,0,0,0,0,0
10685,M18617,M,302.2,311.1,1516,41.183542692053294,217,0,0,0,0,0,0
10686,H33769,H,302.0,309.8,1280,63.55608708585591,209,1,0,1,0,0,0
10687,L53070,L,301.4,311.0,1634,31.547342319023723,197,0,0,0,0,0,0
10688,L49628,L,299.4,308.9,1440,47.69837239839929,141,0,0,0,0,0,0
10689,M18133,M,301.3,309.9,1565,39.65375479915392,258,0,0,0,0,0,0
10690,L54725,L,300.2,311.4,1891,26.67014101999846,149,0,0,0,0,0,0
10691,M16135,M,298.1,309.4,1362,51.659142826791886,112,1,0,0,0,0,0
10692,H33276,H,302.5,311.5,1496,49.35584893343888,268,0,0,0,0,0,0
10693,L47857,L,297.9,309.2,1478,44.475558297369574,84,0,0,0,0,0,0
10694,L53389,L,300.7,310.6,1407,47.658758242987155,150,0,0,0,0,0,0
10695,L52483,L,303.9,313.2,1481,46.79467351059262,263,0,0,0,0,0,0
10696,L47333,L,298.4,308.2,1850,30.811420913584026,251,0,0,0,0,0,0
10697,M16127,M,298.1,309.6,1549,47.35650363383238,91,0,0,0,0,0,0
10698,L49630,L,299.2,308.7,1492,44.37131484008963,148,0,0,0,0,0,0
10699,L47900,L,297.4,308.9,1809,27.601295633316504,175,0,0,0,0,0,0
10700,L57070,L,298.8,309.5,1645,35.278236476269775,206,0,0,0,0,0,0
10701,H30318,H,295.7,306.2,1458,55.58780942939803,211,0,0,0,0,0,0
10702,M21304,M,300.8,310.3,1270,64.30476175172309,100,0,0,0,0,0,0
10703,M24111,M,298.2,309.1,1651,32.607360808891634,261,0,0,0,0,0,0
10704,M24244,M,297.6,308.1,1379,62.76962663344129,176,0,0,0,0,0,0
10705,H38479,H,297.2,308.4,2182,20.202023414749796,193,0,0,0,0,0,0
10706,L49403,L,299.6,309.0,1413,56.28902483666781,229,0,0,0,0,0,0
10707,M15711,M,296.2,307.2,1389,52.82370077149304,63,0,0,0,0,0,0
10708,M22564,M,300.6,311.6,1630,35.9308410929659,98,0,0,0,0,0,0
10709,L49340,L,299.4,309.0,1507,50.65700692201525,277,0,0,0,0,0,0
10710,L50405,L,300.6,309.4,1474,45.48574427527489,152,0,0,0,0,0,0
10711,L55141,L,301.0,312.2,1264,68.48947032815163,129,0,0,0,0,0,0
10712,L50762,L,301.8,310.6,1395,60.34962663274458,171,0,0,0,0,0,0
10713,M23563,M,297.2,308.6,1284,58.48988890347292,92,0,0,0,0,0,0
10714,L55171,L,301.1,312.3,1534,41.86298304007647,170,0,0,0,0,0,0
10715,M17264,M,299.1,308.7,2008,24.045033133745445,235,0,0,0,0,0,0
10716,L50812,L,302.1,311.3,1634,33.941467876839475,118,0,0,0,0,0,0
10717,M21464,M,301.5,310.6,1573,44.69951117919484,116,0,0,0,0,0,0
10718,L54527,L,299.6,310.2,1627,44.93774789201811,87,1,0,0,0,0,0
10719,M17499,M,299.8,309.4,1412,57.81482201404774,189,0,0,0,0,0,0
10720,L52828,L,302.5,311.9,1401,50.5650358008994,281,0,0,0,0,0,0
10721,L53301,L,300.9,311.1,1457,43.42359797709437,137,0,0,0,0,0,0
10722,L55268,L,300.1,311.4,1356,53.23144721341026,208,0,0,0,0,0,0
10723,L54471,L,300.2,310.5,1416,52.56284350943682,136,0,0,0,0,0,0
10724,L56705,L,299.1,310.3,1411,47.64081606760627,147,0,0,0,0,0,0
10725,L51017,L,302.4,311.2,1450,54.81513523106588,204,1,0,0,0,0,0
10726,H31314,H,297.9,307.6,1493,41.29117840394061,237,0,0,0,0,0,0
10727,M21058,M,301.0,310.9,1554,33.317325048942436,124,0,0,0,0,0,0
10728,M18784,M,302.5,311.4,1636,41.46708141389375,223,0,0,0,0,0,0
10729,L48820,L,298.0,307.8,1567,44.330676867762016,150,0,0,0,0,0,0
10730,M24113,M,298.2,309.0,1508,44.61862229569165,270,0,0,0,0,0,0
10731,L49202,L,298.7,308.4,1373,51.375491951669666,120,0,0,0,0,0,0
10732,L51513,L,301.6,309.8,1588,37.55647257775607,144,0,0,0,0,0,0
10733,L52474,L,303.9,313.4,1442,52.82816326142601,217,0,0,0,0,0,0
10734,M24382,M,299.0,310.2,1657,38.64875674418244,118,0,0,0,0,0,0
10735,M15270,M,297.5,308.6,1472,51.78048141517667,257,0,0,0,0,0,0
10736,L57157,L,298.6,308.3,1422,45.0934375495969,239,1,0,0,0,0,0
10737,L49878,L,300.0,309.4,2010,24.11363409962022,105,0,0,0,0,0,0
10738,M19694,M,303.4,311.9,1510,48.01393218450507,100,0,0,0,0,0,0
10739,L49224,L,299.3,309.1,1470,46.63966000341616,189,1,0,0,0,0,0
10740,L51212,L,302.0,310.8,1383,53.48533108983682,307,1,0,0,0,1,0
10741,L54859,L,300.7,311.7,1635,37.04231841570206,258,0,0,0,0,0,0
10742,L49411,L,299.4,308.6,1415,66.94691481592997,216,0,0,0,0,0,0
10743,L52477,L,303.7,313.1,1406,52.37288457640694,260,0,0,0,0,0,0
10744,M14877,M,298.7,309.2,1410,51.524352930725776,101,0,0,0,0,0,0
10745,L47330,L,298.4,308.3,1422,49.12527043781469,241,0,0,0,0,0,0
10746,L53493,L,300.9,310.3,1440,62.38855651021076,219,0,0,0,0,0,0
10747,M18920,M,302.0,310.9,1352,69.49807898681942,105,0,0,0,0,0,0
10748,M22542,M,300.7,311.7,1412,57.09893334795403,290,0,0,0,0,0,0
10749,L53658,L,300.5,309.8,1663,34.38670288511149,219,1,0,0,0,0,0
10750,L53629,L,300.6,310.2,1519,49.77883387183842,145,0,0,0,0,0,0
10751,L51222,L,302.0,310.9,1564,43.13858046882721,91,0,0,0,0,0,0
10752,L54228,L,300.6,310.4,2007,22.36012239321007,183,0,0,0,0,0,0
10753,L48700,L,298.3,309.1,1472,45.37571406850993,109,0,0,0,0,0,0
10754,L55165,L,301.0,312.2,1540,38.9656497575543,174,0,0,0,0,0,0
10755,M20385,M,302.6,312.0,1363,53.540884045015325,163,0,0,0,0,0,0
10756,L54973,L,300.1,311.5,1434,47.65550980408795,123,1,0,0,0,0,0
10757,L47596,L,297.4,308.5,1495,40.21904286393874,265,0,0,0,0,0,0
10758,M22134,M,300.2,310.3,1478,44.28235167786942,93,0,0,0,0,0,0
10759,L51153,L,302.3,311.4,1535,49.108524270856336,136,0,0,0,0,0,0
10760,M24614,M,298.5,309.7,1552,36.79796763770313,265,0,0,0,0,0,0
10761,L52634,L,303.0,312.5,1461,47.34203628599245,203,0,0,0,0,0,0
10762,M19767,M,303.6,312.5,1607,38.57801602593297,66,0,0,0,0,0,0
10763,L52681,L,302.7,312.1,1543,39.84366034289504,74,0,0,0,0,0,0
10764,L57110,L,298.3,308.3,1452,51.187464010569734,116,0,0,0,0,0,0
10765,M20955,M,300.9,310.7,1452,56.036879160008674,86,0,0,0,0,0,0
10766,L54126,L,300.7,311.2,1486,52.36326754291801,114,0,0,0,0,0,0
10767,L51129,L,302.3,311.5,1384,58.70970893940279,57,0,0,0,0,0,0
10768,L48818,L,297.9,307.8,1397,51.149178338921054,152,0,0,0,0,0,0
10769,H38897,H,298.9,309.6,1546,42.221826116121946,267,0,0,0,0,0,0
10770,M19478,M,303.0,311.3,1335,61.51735485419637,221,1,0,1,0,0,0
10771,H36610,H,300.1,310.1,1426,48.69440122851926,120,0,0,0,0,0,0
10772,L53042,L,301.4,311.0,1470,48.48928650291487,149,0,0,0,0,0,0
10773,L53915,L,301.6,311.0,1485,47.206735303349575,217,0,0,0,0,0,0
10774,L52673,L,302.8,312.4,1376,68.24216694263788,81,0,0,0,0,0,0
10775,L53685,L,301.1,310.1,1457,49.59423417879294,280,0,0,0,0,0,0
10776,L52554,L,302.9,312.3,1515,44.30824854346306,245,1,0,0,0,0,0
10777,L52865,L,302.2,311.5,1482,58.41603655351084,151,0,0,0,0,0,0
10778,L47237,L,298.8,309.1,1513,46.76029366333108,212,0,0,0,0,0,0
10779,M17056,M,299.7,308.9,1551,42.34947328459319,161,0,0,0,0,0,0
10780,L56824,L,299.3,310.4,1629,36.44922414935757,250,0,0,0,0,0,0
10781,M22852,M,301.1,312.3,1852,28.250064272508972,182,0,0,0,0,0,0
10782,L50409,L,300.6,309.4,1442,49.50428534590836,170,0,0,0,0,0,0
10783,L52364,L,304.0,313.0,1397,50.233552111010674,192,0,0,0,0,0,0
10784,M17170,M,299.0,308.4,1535,56.159319383394354,234,0,0,0,0,0,0
10785,M23689,M,297.3,308.8,1469,51.33090097038228,229,0,0,0,0,0,0
10786,L53360,L,301.0,310.9,1492,49.97385943314815,72,0,0,0,0,0,0
10787,L53746,L,301.3,310.6,1966,25.048883141495992,222,0,0,0,0,0,0
10788,L56885,L,298.9,310.0,1482,49.56871915623387,129,0,0,0,0,0,0
10789,L50474,L,301.1,310.2,1657,38.0006071747382,121,0,0,0,0,0,0
10790,L55547,L,298.9,309.8,1390,53.3974182078801,84,0,0,0,0,0,0
10791,L53308,L,300.9,311.0,1499,42.51530403883686,178,0,0,0,0,0,0
10792,L52999,L,301.3,311.0,1418,47.86761069447853,267,0,0,0,0,0,0
10793,L48180,L,296.3,307.1,1654,33.02252404784295,258,0,0,0,0,0,0
10794,M15952,M,296.9,307.6,1685,35.933062716476805,57,0,0,0,0,0,0
10795,L55564,L,298.8,309.7,1450,53.129068650600324,111,0,0,0,0,0,0
10796,L50549,L,301.5,310.9,2760,9.136656532772921,56,1,0,0,1,0,0
10797,L51344,L,302.2,310.6,1346,56.58321973899174,159,1,0,1,0,0,0
10798,L54894,L,300.5,311.5,1487,52.00827195971134,138,0,0,0,0,0,0
10799,M20270,M,302.7,312.5,1417,61.30537132218319,94,0,0,0,0,0,0
10800,M21349,M,300.7,309.8,1490,45.88943694968007,227,0,0,0,0,0,0
